Dataset,Remove Background,Use Mantiuk,Method,Use Fisher,Use Global Embedding,Embedding Model,count_local_evidence,num_vertices,num_neighbors,count_proposal_mode,count_local_mu,count_shortlist_B,count_mix_alpha,count_cal_pairs,count_cal_shortlist,count_cal_negs_per_query,Runs Requested,Runs Succeeded,Runs Failed,Last Log Path,Status,Num Images,Ground Truth,Fisher Method,Local Feature Method,GV Matcher,Proposal Mode,Local Evidence,Local µ,Shortlist B,Mix α,Calibration Method,Cal Pairs,Cal Shortlist,Cal Negs/Query,Skip Calibration,Num Vertices,Num Neighbors,Label Error Rate,Oracle Calls,Unique Oracle Pairs,Local Attempts,Local Cache Hits,Result,Std Error,CI Low (95%),CI High (95%),Runtime (minutes),Cal Pos,Cal Neg,Cal Pos Rate,Dataset Type,Estimate Mean,Estimate Std,Std Error Mean,Abs Error,Rel Error,CI Coverage (runs),Search Mode,Trial,Study
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,472,42,calibrated,0.5384467274544039,377,0.5625632593904234,2456,490,529,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0149_ec44113a_run00_seed149_20260208_123058.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,150.0,0.0,250.0,20.0,0.0,5000.0,4759.0,21301.0,3699.0,29.19,5.6222,18.17,40.21,80.39,702.0,298.0,0.702,WildlifeReID10k,29.19,0.0,5.6222,17.19,1.4325,0.0,optuna,149,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,461,68,calibrated,0.39978930839833476,360,0.691186937755686,2095,308,430,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0150_ee4ab632_run00_seed150_20260208_123723.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,250.0,0.0,250.0,20.0,0.0,5000.0,4768.0,21292.0,3708.0,45.13,10.9362,23.69,66.56,9.04,470.0,267.0,0.6377204884667571,WildlifeReID10k,45.13,0.0,10.9362,33.13,2.7608333333333337,0.0,optuna,150,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,244,61,calibrated,0.4169163496506901,214,0.49342598486696443,2816,235,494,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0151_b6fec0c6_run00_seed151_20260208_124349.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,151,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,237,44,calibrated,0.4314406488498581,190,0.46779798946657153,2714,197,503,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0152_fa41022b_run00_seed152_20260208_124955.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,150.0,0.0,250.0,20.0,0.0,5000.0,4759.0,21301.0,3699.0,29.19,5.6222,18.17,40.21,80.39,702.0,298.0,0.702,WildlifeReID10k,29.19,0.0,5.6222,17.19,1.4325,0.0,optuna,152,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,321,92,calibrated,0.4579413997949474,227,0.4800216544457705,2619,168,511,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0153_09062ce0_run00_seed153_20260208_125550.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,250.0,0.0,250.0,20.0,0.0,5000.0,4768.0,21292.0,3708.0,45.13,10.9362,23.69,66.56,9.04,470.0,267.0,0.6377204884667571,WildlifeReID10k,45.13,0.0,10.9362,33.13,2.7608333333333337,0.0,optuna,153,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,242,48,calibrated,0.38958271629758323,232,0.48802660799890585,2873,211,503,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0154_d0586816_run00_seed154_20260208_130208.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,154,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,222,65,calibrated,0.44040006685508437,347,0.5492799355790513,1568,226,500,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0155_271aaf05_run00_seed155_20260208_130815.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,150.0,0.0,250.0,20.0,0.0,5000.0,4759.0,21301.0,3699.0,29.19,5.6222,18.17,40.21,80.39,702.0,298.0,0.702,WildlifeReID10k,29.19,0.0,5.6222,17.19,1.4325,0.0,optuna,155,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,452,55,calibrated,0.425952620659672,234,0.5045201804302657,3471,266,459,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0156_e476a753_run00_seed156_20260208_131405.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,250.0,0.0,250.0,20.0,0.0,5000.0,4768.0,21292.0,3708.0,45.13,10.9362,23.69,66.56,9.04,470.0,267.0,0.6377204884667571,WildlifeReID10k,45.13,0.0,10.9362,33.13,2.7608333333333337,0.0,optuna,156,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,438,58,calibrated,0.5034335486246269,245,0.5241419406469497,1119,447,487,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0157_8745bca3_run00_seed157_20260208_132041.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,157,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,382,52,calibrated,0.47757765232573113,217,0.785222904180368,3086,215,366,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0158_40dacb4b_run00_seed158_20260208_132659.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,158,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,390,39,calibrated,0.3110914551084158,301,0.7519665605186477,2985,252,385,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0159_7931e8ed_run00_seed159_20260208_133332.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,150.0,0.0,250.0,20.0,0.0,5000.0,4759.0,21301.0,3699.0,29.19,5.6222,18.17,40.21,80.39,702.0,298.0,0.702,WildlifeReID10k,29.19,0.0,5.6222,17.19,1.4325,0.0,optuna,159,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,405,97,calibrated,0.3648017807063703,369,0.6031228785740608,2781,338,414,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0160_c0fdba52_run00_seed160_20260208_134001.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,150.0,0.0,250.0,20.0,0.0,5000.0,4759.0,21301.0,3699.0,29.19,5.6222,18.17,40.21,80.39,702.0,298.0,0.702,WildlifeReID10k,29.19,0.0,5.6222,17.19,1.4325,0.0,optuna,160,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,457,96,calibrated,0.46038211736261697,272,0.718392059313349,1905,484,406,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0161_db981998_run00_seed161_20260208_134635.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,250.0,0.0,250.0,20.0,0.0,5000.0,4768.0,21292.0,3708.0,45.13,10.9362,23.69,66.56,9.04,470.0,267.0,0.6377204884667571,WildlifeReID10k,45.13,0.0,10.9362,33.13,2.7608333333333337,0.0,optuna,161,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,211,100,calibrated,0.4052126033834033,254,0.7278868513044051,2369,493,425,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0162_d5b0a0df_run00_seed162_20260208_135303.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,250.0,0.0,250.0,20.0,0.0,5000.0,4768.0,21292.0,3708.0,45.13,10.9362,23.69,66.56,9.04,470.0,267.0,0.6377204884667571,WildlifeReID10k,45.13,0.0,10.9362,33.13,2.7608333333333337,0.0,optuna,162,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,434,66,calibrated,0.44643796694617505,267,0.7411993746492865,2141,500,420,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0163_7b8bf6a9_run00_seed163_20260208_135852.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,163,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,347,94,calibrated,0.3364671242512002,276,0.43684293150292214,2310,153,402,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0164_b0e3a7ec_run00_seed164_20260208_140519.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,164,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,334,60,calibrated,0.4848371069504239,288,0.6249459745190205,2000,469,354,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0165_67099baf_run00_seed165_20260208_141139.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,165,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,inliers,356,97,calibrated,0.47118150887784316,198,0.6643903324647246,2501,477,392,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0166_e2c5236e_run00_seed166_20260208_141829.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,166,count_amvrakikosturtles_20260207_185412
cowdataset,1.0,True,ensamble,1.0,1.0,megadescriptor-l-384,conf_matches,443,85,calibrated,0.5108965001368617,438,0.6989644911624876,3828,487,517,1,1,0,evaluations/count/grid_search_logs/amvrakikosturtles/optuna_t0167_82bca1c7_run00_seed167_20260208_142511.log,ok,1388.0,12.0,ensamble,disk,lightglue,calibrated,inliers,0.5,100.0,0.6,isotonic_pchip,1000.0,100.0,350.0,0.0,250.0,20.0,0.0,5000.0,4764.0,21452.0,3548.0,36.47,7.8802,21.02,51.91,8.98,346.0,193.0,0.6419294990723562,WildlifeReID10k,36.47,0.0,7.8802,24.47,2.0391666666666666,0.0,optuna,167,count_amvrakikosturtles_20260207_185412
